Sex,Age,Height,Weight,NOC,Year,Medal,sport_en
0,19.0,175.0,50.0,2,2000,1.0,29
0,28.0,184.0,83.0,2,2008,2.0,22
1,22.0,185.0,82.0,2,2010,3.0,7
1,26.0,185.0,82.0,2,2014,1.0,7
0,22.0,170.0,54.0,2,2012,1.0,41
0,27.0,170.0,54.0,2,2016,1.0,41
0,26.0,187.0,66.0,2,2012,3.0,2
0,17.0,176.0,56.0,2,2008,1.0,29
0,21.0,164.0,64.0,2,2016,2.0,13
0,21.0,161.0,52.0,2,2004,1.0,41
0,25.0,161.0,52.0,2,2008,1.0,41
1,29.0,185.0,95.0,2,2016,3.0,10
1,26.0,180.0,86.0,2,2012,3.0,10
1,27.0,203.0,94.0,2,2000,2.0,47
0,27.0,173.0,57.0,2,2014,2.0,7
0,21.0,164.0,48.0,2,2016,1.0,41
0,33.0,177.0,64.0,2,2016,3.0,16
1,23.0,198.0,86.0,2,2012,3.0,5
0,26.0,170.0,63.0,2,2006,3.0,11
0,28.0,178.0,65.0,2,2008,2.0,22
1,25.0,182.0,76.0,2,2002,1.0,17
1,23.0,198.0,83.0,2,2008,1.0,2
0,22.0,171.0,56.0,2,2004,2.0,2
0,21.0,174.0,69.0,2,2016,3.0,48
0,22.0,176.0,64.0,2,2004,1.0,16
1,27.0,187.0,85.0,2,2010,3.0,39
1,27.0,187.0,85.0,2,2010,2.0,39
0,31.0,175.0,71.0,2,2014,3.0,39
0,23.0,162.0,54.0,2,2010,1.0,7
0,22.0,178.0,60.0,2,2004,1.0,2
0,21.0,164.0,69.0,2,2008,2.0,49
1,20.0,188.0,74.0,2,2000,3.0,40
0,23.0,160.0,49.0,2,2002,2.0,17
0,27.0,160.0,49.0,2,2006,3.0,17
0,31.0,168.0,60.0,2,2000,3.0,13
0,35.0,168.0,60.0,2,2004,3.0,13
0,35.0,168.0,60.0,2,2004,1.0,13
0,26.0,166.0,60.0,2,2000,3.0,48
1,26.0,170.0,74.0,2,2014,3.0,19
0,27.0,180.0,75.0,2,2016,3.0,48
1,30.0,193.0,97.0,2,2012,1.0,47
0,26.0,170.0,61.0,2,2012,2.0,2
0,22.0,190.0,74.0,2,2000,2.0,47
0,26.0,190.0,74.0,2,2004,2.0,47
0,25.0,186.0,72.0,2,2008,3.0,5
0,28.0,170.0,56.0,2,2012,3.0,3
0,29.0,170.0,60.0,2,2000,3.0,2
1,24.0,183.0,74.0,2,2014,1.0,17
0,18.0,174.0,56.0,2,2000,1.0,41
1,30.0,191.0,89.0,2,2004,1.0,30
0,18.0,156.0,45.0,2,2016,2.0,21
0,26.0,176.0,63.0,2,2016,2.0,1
0,25.0,202.0,85.0,2,2004,3.0,5
0,29.0,202.0,85.0,2,2008,3.0,5
1,25.0,196.0,102.0,2,2000,2.0,48
1,29.0,196.0,102.0,2,2004,3.0,48
1,19.0,170.0,59.0,2,2016,2.0,21
1,28.0,193.0,100.0,2,2000,3.0,25
0,27.0,165.0,66.0,2,2016,1.0,22
1,20.0,196.0,93.0,2,2008,2.0,40
1,38.0,200.0,110.0,2,2000,1.0,22
0,29.0,184.0,79.0,2,2008,2.0,22
1,28.0,188.0,79.0,2,2000,1.0,27
1,25.0,202.0,103.0,2,2004,1.0,30
0,24.0,165.0,55.0,2,2004,2.0,2
1,26.0,185.0,80.0,2,2004,3.0,25
1,29.0,194.0,80.0,2,2000,3.0,2
0,19.0,165.0,44.0,2,2016,1.0,29
0,25.0,189.0,76.0,2,2004,2.0,47
1,24.0,197.0,89.0,2,2000,2.0,47
1,28.0,197.0,89.0,2,2004,3.0,47
1,32.0,197.0,89.0,2,2008,3.0,47
1,36.0,197.0,89.0,2,2012,1.0,47
0,23.0,176.0,58.0,2,2012,1.0,41
0,29.0,178.0,86.0,2,2016,3.0,48
1,20.0,167.0,60.0,2,2004,1.0,9
1,24.0,167.0,60.0,2,2008,1.0,9
0,25.0,190.0,76.0,2,2000,2.0,47
0,29.0,190.0,76.0,2,2004,2.0,47
1,25.0,196.0,91.0,2,2016,1.0,9
1,23.0,185.0,127.0,2,2000,3.0,25
1,27.0,185.0,127.0,2,2004,2.0,25
0,26.0,175.0,65.0,2,2000,3.0,48
0,18.0,176.0,53.0,2,2016,1.0,29
0,29.0,170.0,58.0,2,2000,3.0,48
0,29.0,164.0,50.0,2,2004,2.0,2
0,22.0,175.0,56.0,2,2016,1.0,41
1,28.0,200.0,105.0,2,2000,1.0,22
1,32.0,200.0,105.0,2,2004,3.0,22
0,33.0,175.0,75.0,2,2012,2.0,9
0,24.0,160.0,44.0,2,2006,1.0,17
1,28.0,172.0,96.0,2,2012,2.0,50
1,30.0,187.0,77.0,2,2014,1.0,17
1,30.0,187.0,77.0,2,2014,1.0,17
1,24.0,186.0,84.0,2,2010,3.0,35
1,28.0,186.0,84.0,2,2014,1.0,35
1,29.0,188.0,100.0,2,2014,1.0,8
1,24.0,177.0,74.0,2,2012,3.0,50
0,24.0,162.0,62.0,2,2012,2.0,49
1,36.0,203.0,100.0,2,2000,1.0,22
1,40.0,203.0,100.0,2,2004,3.0,22
0,23.0,175.0,61.0,2,2008,2.0,22
0,17.0,146.0,43.0,2,2016,2.0,21
1,25.0,183.0,91.0,2,2002,3.0,24
1,26.0,177.0,84.0,2,2004,3.0,49
1,26.0,192.0,67.0,2,2012,1.0,2
1,30.0,181.0,77.0,2,2008,2.0,10
1,23.0,164.0,61.5,2,2000,1.0,50
1,23.0,177.0,64.0,2,2012,2.0,45
1,30.0,198.0,77.0,2,2000,2.0,47
1,34.0,198.0,77.0,2,2004,3.0,47
0,22.0,167.0,57.0,2,2008,2.0,22
1,24.0,168.0,60.0,2,2010,1.0,7
1,24.0,168.0,60.0,2,2010,3.0,7
1,28.0,168.0,60.0,2,2014,1.0,7
0,27.0,177.0,70.0,2,2016,3.0,48
0,22.0,176.0,68.0,2,2000,2.0,47
0,24.0,172.0,66.0,2,2000,3.0,48
0,22.0,177.0,60.0,2,2000,1.0,41
0,20.0,170.0,56.0,2,2000,1.0,41
0,27.0,175.0,70.0,2,2012,2.0,16
0,31.0,175.0,70.0,2,2016,2.0,16
0,31.0,175.0,70.0,2,2016,1.0,16
1,22.0,183.0,79.0,2,2004,3.0,47
1,26.0,183.0,79.0,2,2008,3.0,47
0,26.0,175.0,64.0,2,2008,2.0,2
0,30.0,180.0,60.0,2,2016,1.0,44
0,25.0,172.0,65.0,2,2014,2.0,7
0,25.0,172.0,65.0,2,2014,2.0,7
0,25.0,172.0,57.0,2,2012,3.0,3
1,21.0,175.0,75.0,2,2012,1.0,50
1,25.0,175.0,75.0,2,2016,1.0,50
0,23.0,188.0,78.0,2,2004,3.0,5
0,27.0,188.0,78.0,2,2008,3.0,5
1,23.0,210.0,90.0,2,2008,3.0,47
1,27.0,210.0,90.0,2,2012,1.0,47
1,25.0,176.0,68.0,2,2014,1.0,7
0,30.0,166.0,56.0,2,2008,3.0,2
0,29.0,165.0,63.0,2,2012,3.0,50
0,27.0,159.0,44.0,2,2014,1.0,17
0,27.0,159.0,44.0,2,2014,1.0,17
0,21.0,174.0,69.0,2,2012,1.0,50
0,25.0,174.0,69.0,2,2016,2.0,50
1,29.0,185.0,83.0,2,2000,1.0,22
1,26.0,193.0,87.0,2,2012,3.0,5
1,25.0,195.0,105.0,2,2006,2.0,8
1,29.0,195.0,105.0,2,2010,3.0,8
1,33.0,195.0,105.0,2,2014,1.0,8
1,33.0,195.0,105.0,2,2014,1.0,8
1,34.0,178.0,68.0,2,2004,3.0,2
0,23.0,162.0,62.0,2,2016,2.0,13
1,24.0,202.0,91.0,2,2008,3.0,40
1,24.0,202.0,91.0,2,2008,3.0,40
0,21.0,168.0,63.0,2,2016,1.0,22
1,31.0,174.0,68.0,2,2014,2.0,11
1,31.0,174.0,68.0,2,2014,2.0,11
1,31.0,174.0,68.0,2,2014,2.0,11
0,33.0,170.0,67.0,2,2006,3.0,39
1,27.0,179.0,82.0,2,2014,1.0,37
1,27.0,179.0,82.0,2,2014,1.0,37
1,21.0,175.0,65.0,2,2002,1.0,17
1,20.0,184.0,80.0,2,2004,3.0,16
1,24.0,201.0,92.0,2,2000,2.0,47
1,28.0,186.0,86.0,2,2014,2.0,11
1,28.0,191.0,100.0,2,2002,3.0,24
1,21.0,193.0,90.0,2,2000,2.0,48
0,20.0,178.0,64.0,2,2012,3.0,40
0,24.0,178.0,64.0,2,2016,2.0,40
0,24.0,178.0,64.0,2,2016,2.0,40
1,26.0,205.0,103.0,2,2004,3.0,47
1,27.0,182.0,90.0,2,2006,2.0,8
0,22.0,175.0,64.0,2,2016,1.0,16
0,22.0,175.0,64.0,2,2016,1.0,16
1,34.0,175.0,67.0,2,2000,1.0,13
1,38.0,175.0,67.0,2,2004,1.0,13
0,30.0,183.0,64.0,2,2000,1.0,2
1,23.0,175.0,70.0,2,2014,1.0,34
0,21.0,169.0,55.0,2,2004,1.0,41
0,21.0,169.0,55.0,2,2004,1.0,41
0,25.0,169.0,55.0,2,2008,1.0,41
0,25.0,169.0,55.0,2,2008,1.0,41
0,27.0,170.0,58.0,2,2000,1.0,16
0,31.0,170.0,58.0,2,2004,1.0,16
0,31.0,185.0,73.0,2,2016,1.0,22
1,27.0,180.0,82.0,2,2000,2.0,48
1,31.0,180.0,82.0,2,2004,3.0,48
0,20.0,167.0,74.0,2,2008,3.0,49
0,22.0,140.0,39.0,2,2004,3.0,21
1,21.0,201.0,104.0,2,2004,3.0,48
0,32.0,175.0,61.0,2,2012,3.0,13
0,32.0,175.0,61.0,2,2012,3.0,13
0,36.0,175.0,61.0,2,2016,2.0,13
0,18.0,168.0,73.0,2,2004,2.0,49
0,26.0,168.0,73.0,2,2012,2.0,49
1,21.0,177.0,70.0,2,2012,1.0,14
1,21.0,177.0,70.0,2,2012,2.0,14
1,26.0,173.0,72.0,2,2014,1.0,34
1,26.0,179.0,82.0,2,2000,2.0,48
1,30.0,179.0,82.0,2,2004,3.0,48
1,25.0,174.0,69.0,2,2012,3.0,9
0,17.0,154.0,43.0,2,2000,2.0,21
0,17.0,154.0,43.0,2,2000,1.0,21
0,17.0,154.0,43.0,2,2000,1.0,21
0,21.0,154.0,43.0,2,2004,3.0,21
0,26.0,175.0,70.0,2,2012,1.0,2
0,24.0,175.0,60.0,2,2014,3.0,37
0,27.0,168.0,66.0,2,2006,1.0,7
0,31.0,168.0,66.0,2,2010,2.0,7
0,31.0,168.0,66.0,2,2010,1.0,7
0,35.0,168.0,66.0,2,2014,2.0,7
1,31.0,186.0,91.0,2,2002,3.0,24
0,27.0,188.0,80.0,2,2016,1.0,22
0,23.0,164.0,58.0,2,2016,2.0,50
0,18.0,156.0,47.0,2,2004,3.0,21
0,16.0,174.0,49.0,2,2000,1.0,29
1,31.0,187.0,84.0,2,2000,2.0,48
1,35.0,187.0,84.0,2,2004,3.0,48
1,31.0,189.0,102.0,2,2006,2.0,8
1,35.0,189.0,102.0,2,2010,3.0,8
1,39.0,189.0,102.0,2,2014,1.0,8
1,39.0,189.0,102.0,2,2014,1.0,8
0,19.0,176.0,62.0,2,2008,1.0,29
0,22.0,182.0,71.0,2,2012,2.0,40
0,23.0,172.0,59.0,2,2008,3.0,44
0,19.0,171.0,64.0,2,2000,3.0,2
0,23.0,171.0,64.0,2,2004,2.0,2
1,24.0,184.0,69.0,3,2002,2.0,28
1,24.0,184.0,69.0,3,2002,2.0,28
1,28.0,184.0,69.0,3,2006,2.0,28
1,29.0,189.0,87.0,3,2012,1.0,30
1,27.0,190.0,110.0,3,2010,2.0,8
1,29.0,189.0,80.0,3,2004,3.0,15
1,41.0,189.0,80.0,3,2016,3.0,15
1,34.0,190.0,88.0,3,2000,3.0,6
1,23.0,183.0,75.0,3,2012,3.0,10
1,26.0,193.0,92.0,3,2008,3.0,10
0,29.0,174.0,70.0,3,2008,3.0,18
1,24.0,179.0,72.0,3,2002,3.0,11
1,28.0,179.0,72.0,3,2006,3.0,11
1,28.0,179.0,72.0,3,2006,2.0,11
1,32.0,179.0,72.0,3,2010,2.0,11
0,31.0,165.0,60.0,3,2006,1.0,39
0,35.0,165.0,60.0,3,2010,1.0,39
0,28.0,172.0,62.0,3,2002,1.0,7
0,32.0,172.0,62.0,3,2006,2.0,7
1,26.0,178.0,77.0,3,2014,1.0,26
1,26.0,178.0,77.0,3,2014,1.0,26
0,28.0,173.0,59.0,3,2004,2.0,13
0,36.0,173.0,59.0,3,2012,2.0,13
1,25.0,183.0,87.0,3,2004,3.0,23
0,25.0,170.0,57.0,3,2012,3.0,15
0,25.0,170.0,57.0,3,2012,1.0,15
0,29.0,170.0,57.0,3,2016,2.0,15
1,24.0,195.0,92.0,3,2000,2.0,10
1,28.0,195.0,92.0,3,2004,2.0,10
1,25.0,182.0,71.0,3,2012,3.0,16
0,26.0,165.0,64.0,3,2004,1.0,23
0,21.0,174.0,63.0,3,2004,3.0,18
1,25.0,185.0,87.0,3,2000,2.0,32
0,20.0,170.0,58.0,3,2008,3.0,18
0,22.0,185.0,75.0,3,2012,2.0,30
0,26.0,185.0,75.0,3,2016,1.0,30
1,24.0,186.0,80.0,3,2000,1.0,13
1,24.0,186.0,80.0,3,2000,1.0,13
0,33.0,170.0,60.0,3,2016,1.0,18
0,31.0,180.0,66.0,3,2000,3.0,16
1,19.0,190.0,85.0,3,2000,3.0,16
1,21.0,183.0,76.0,3,2016,2.0,18
0,25.0,167.0,61.0,3,2002,3.0,11
0,25.0,167.0,61.0,3,2002,1.0,11
0,29.0,167.0,61.0,3,2006,2.0,11
1,33.0,190.0,88.0,3,2004,2.0,22
1,32.0,190.0,88.0,3,2004,3.0,23
1,22.0,187.0,76.0,3,2000,1.0,13
1,22.0,180.0,72.0,3,2004,2.0,10
1,41.0,182.0,78.0,3,2000,1.0,15
1,45.0,182.0,78.0,3,2004,3.0,15
0,21.0,172.0,73.0,3,2010,2.0,39
0,21.0,172.0,73.0,3,2010,2.0,39
0,21.0,172.0,73.0,3,2010,1.0,39
1,37.0,190.0,85.0,3,2000,1.0,15
1,52.0,190.0,85.0,3,2016,3.0,15
0,22.0,172.0,71.0,3,2008,3.0,18
0,30.0,172.0,71.0,3,2016,1.0,18
1,27.0,184.0,80.0,3,2016,2.0,18
1,27.0,185.0,80.0,3,2016,2.0,18
1,22.0,176.0,73.0,3,2004,3.0,23
1,26.0,176.0,73.0,3,2008,1.0,23
1,28.0,180.0,81.0,3,2008,1.0,25
1,32.0,180.0,81.0,3,2012,2.0,25
1,29.0,193.0,77.0,3,2000,2.0,16
0,25.0,182.0,57.0,3,2000,2.0,30
0,29.0,182.0,57.0,3,2004,2.0,30
1,23.0,184.0,72.0,3,2002,3.0,39
0,24.0,170.0,54.0,3,2006,2.0,11
0,32.0,170.0,54.0,3,2014,3.0,11
0,24.0,179.0,83.0,3,2004,3.0,25
1,27.0,178.0,72.0,3,2014,2.0,7
0,30.0,183.0,65.0,3,2004,2.0,16
1,27.0,181.0,74.0,3,2008,2.0,42
1,31.0,181.0,74.0,3,2012,3.0,42
1,35.0,181.0,74.0,3,2016,3.0,42
0,23.0,168.0,61.0,3,2004,1.0,25
1,28.0,185.0,83.0,3,2000,2.0,32
0,30.0,184.0,77.0,3,2000,1.0,30
0,34.0,184.0,77.0,3,2004,1.0,30
0,38.0,184.0,77.0,3,2008,3.0,30
0,25.0,174.0,60.0,3,2000,3.0,18
1,20.0,183.0,83.0,3,2016,2.0,18
1,24.0,192.0,92.0,3,2012,1.0,10
1,28.0,192.0,92.0,3,2016,1.0,10
1,28.0,192.0,92.0,3,2016,1.0,10
0,24.0,175.0,60.0,3,2008,3.0,18
1,30.0,186.0,85.0,3,2012,1.0,6
0,27.0,171.0,63.0,3,2008,3.0,33
1,21.0,183.0,90.0,3,2008,3.0,10
0,25.0,168.0,54.0,3,2012,2.0,15
0,29.0,168.0,54.0,3,2016,3.0,15
0,29.0,168.0,54.0,3,2016,1.0,15
0,21.0,186.0,75.0,3,2000,3.0,40
0,25.0,186.0,75.0,3,2004,3.0,40
0,25.0,186.0,75.0,3,2004,3.0,40
0,25.0,186.0,75.0,3,2004,3.0,40
1,29.0,186.0,83.0,3,2016,3.0,23
0,35.0,166.0,51.0,3,2000,1.0,15
0,43.0,166.0,51.0,3,2008,1.0,15
0,26.0,167.0,64.0,3,2004,1.0,23
1,19.0,187.0,84.0,3,2016,2.0,18
0,33.0,153.0,43.0,3,2008,2.0,21
1,28.0,187.0,80.0,3,2004,2.0,40
1,27.0,173.0,82.0,3,2004,3.0,23
0,21.0,171.0,59.0,3,2016,1.0,18
0,25.0,184.0,69.0,3,2004,3.0,40
1,26.0,183.0,78.0,3,2012,1.0,23
1,34.0,190.0,76.0,3,2016,3.0,15
1,42.0,181.0,73.0,3,2008,1.0,15
0,24.0,172.0,68.0,3,2012,1.0,10
0,24.0,172.0,68.0,3,2012,2.0,10
0,28.0,172.0,68.0,3,2016,2.0,10
0,28.0,172.0,68.0,3,2016,2.0,10
0,31.0,163.0,57.0,3,2002,2.0,7
0,31.0,163.0,57.0,3,2002,1.0,7
0,35.0,163.0,57.0,3,2006,3.0,7
1,24.0,203.0,105.0,3,2016,3.0,22
1,28.0,183.0,83.0,3,2000,3.0,10
1,28.0,183.0,83.0,3,2000,1.0,10
1,32.0,183.0,83.0,3,2004,1.0,10
1,32.0,183.0,83.0,3,2004,2.0,10
0,31.0,158.0,52.0,3,2004,1.0,45
0,39.0,167.0,51.0,3,2008,3.0,33
1,33.0,214.0,126.0,3,2004,2.0,22
1,27.0,200.0,102.0,3,2016,2.0,30
0,35.0,181.0,68.0,3,2000,1.0,2
1,22.0,194.0,90.0,3,2004,2.0,40
1,21.0,192.0,106.0,3,2016,3.0,22
1,24.0,180.0,72.0,3,2004,3.0,23
0,29.0,186.0,79.0,3,2004,2.0,16
1,29.0,184.0,80.0,3,2000,2.0,43
1,24.0,188.0,81.0,3,2008,3.0,10
1,24.0,185.0,72.0,3,2010,3.0,28
1,26.0,168.0,64.0,3,2000,1.0,15
1,27.0,183.0,80.0,3,2004,3.0,23
1,33.0,189.0,93.0,3,2002,1.0,8
1,28.0,182.0,81.0,3,2004,3.0,23
1,21.0,165.0,77.0,3,2008,3.0,13
1,25.0,165.0,77.0,3,2012,3.0,13
1,29.0,184.0,96.0,3,2008,2.0,50
0,34.0,187.0,80.0,3,2002,3.0,8
0,30.0,172.0,67.0,3,2004,1.0,23
0,28.0,162.0,59.0,3,2002,3.0,0
0,23.0,185.0,76.0,3,2000,1.0,30
0,27.0,185.0,76.0,3,2004,1.0,30
1,26.0,199.0,97.0,3,2016,3.0,22
0,30.0,170.0,55.0,3,2014,3.0,11
1,30.0,185.0,94.0,3,2000,3.0,13
1,30.0,185.0,94.0,3,2000,3.0,13
1,34.0,185.0,94.0,3,2004,1.0,13
1,26.0,193.0,89.0,3,2004,3.0,16
1,22.0,177.0,70.0,3,2002,3.0,11
1,26.0,177.0,70.0,3,2006,2.0,11
0,21.0,175.0,63.0,3,2008,1.0,10
0,25.0,172.0,62.0,3,2008,3.0,14
1,30.0,186.0,82.0,3,2002,2.0,7
1,30.0,186.0,82.0,3,2002,2.0,7
1,34.0,186.0,82.0,3,2006,1.0,7
1,34.0,186.0,82.0,3,2006,3.0,7
1,34.0,186.0,82.0,3,2006,1.0,7
0,38.0,172.0,69.0,3,2000,1.0,10
0,38.0,172.0,69.0,3,2000,1.0,10
0,42.0,172.0,69.0,3,2004,2.0,10
0,42.0,172.0,69.0,3,2004,1.0,10
0,31.0,175.0,64.0,3,2000,3.0,18
1,29.0,183.0,83.0,3,2006,2.0,26
1,31.0,184.0,95.0,3,2010,2.0,8
1,26.0,174.0,90.0,3,2012,3.0,13
0,21.0,186.0,71.0,3,2000,3.0,40
1,21.0,174.0,57.0,3,2010,3.0,28
1,25.0,174.0,57.0,3,2014,1.0,28
1,25.0,174.0,57.0,3,2014,2.0,28
1,25.0,185.0,67.0,3,2014,1.0,36
0,25.0,169.0,64.0,3,2002,1.0,39
0,29.0,169.0,64.0,3,2006,3.0,39
0,29.0,169.0,64.0,3,2006,1.0,39
0,33.0,169.0,64.0,3,2010,1.0,39
1,29.0,189.0,89.0,3,2004,2.0,22
1,26.0,194.0,75.0,3,2008,1.0,46
0,24.0,175.0,67.0,3,2012,3.0,43
1,20.0,185.0,74.0,3,2012,1.0,23
1,24.0,185.0,74.0,3,2016,3.0,23
1,30.0,180.0,78.0,3,2000,1.0,13
1,34.0,180.0,78.0,3,2004,3.0,13
1,23.0,190.0,89.0,3,2008,1.0,23
1,27.0,190.0,89.0,3,2012,1.0,23
1,31.0,190.0,89.0,3,2016,3.0,23
0,25.0,168.0,57.0,3,2004,3.0,18
1,35.0,182.0,76.0,3,2000,3.0,32
1,27.0,187.0,75.0,3,2006,2.0,28
0,33.0,168.0,63.0,3,2002,2.0,39
0,24.0,180.0,65.0,3,2004,3.0,18
0,28.0,180.0,65.0,3,2008,3.0,18
0,22.0,183.0,76.0,3,2010,3.0,26
0,26.0,183.0,76.0,3,2014,1.0,26
0,26.0,183.0,76.0,3,2014,1.0,26
1,26.0,201.0,101.0,3,2000,3.0,30
1,29.0,188.0,88.0,3,2016,3.0,22
1,28.0,184.0,92.0,3,2004,1.0,10
1,32.0,184.0,92.0,3,2008,3.0,10
1,32.0,184.0,92.0,3,2008,2.0,10
1,22.0,190.0,88.0,3,2016,2.0,18
0,26.0,158.0,48.0,3,2006,2.0,7
0,26.0,158.0,48.0,3,2006,2.0,7
0,26.0,158.0,48.0,3,2006,2.0,7
0,30.0,158.0,48.0,3,2010,3.0,7
1,21.0,173.0,74.0,3,2016,2.0,18
0,30.0,171.0,56.0,3,2016,1.0,18
1,28.0,184.0,90.0,3,2008,3.0,10
1,21.0,189.0,79.0,3,2016,2.0,18
0,19.0,167.0,56.0,3,2010,2.0,11
0,21.0,168.0,58.0,3,2000,3.0,18
0,22.0,175.0,61.0,3,2000,3.0,18
0,16.0,175.0,60.0,3,2004,3.0,40
0,23.0,172.0,60.0,3,2004,3.0,40
0,23.0,154.0,48.0,3,2000,3.0,25
1,23.0,177.0,74.0,3,2016,3.0,23
1,20.0,185.0,85.0,3,2016,3.0,23
1,29.0,176.0,72.0,3,2006,1.0,7
1,29.0,176.0,72.0,3,2006,1.0,7
1,29.0,176.0,72.0,3,2006,1.0,7
1,21.0,188.0,88.0,3,2008,1.0,10
0,21.0,168.0,59.0,3,2000,3.0,18
1,23.0,194.0,98.0,3,2012,1.0,30
1,26.0,182.0,85.0,3,2016,1.0,10
1,26.0,182.0,85.0,3,2016,1.0,10
1,31.0,179.0,75.0,3,2002,3.0,7
1,31.0,179.0,75.0,3,2002,2.0,7
1,35.0,179.0,75.0,3,2006,1.0,7
1,27.0,193.0,92.0,3,2016,1.0,30
0,28.0,165.0,62.0,3,2004,1.0,23
0,21.0,167.0,55.0,3,2004,3.0,18
1,22.0,188.0,78.0,3,2000,2.0,44
0,22.0,164.0,58.0,3,2004,1.0,23
1,23.0,196.0,101.0,3,2000,3.0,30
1,35.0,172.0,79.0,3,2002,2.0,26
1,27.0,192.0,95.0,3,2016,3.0,22
1,31.0,202.0,97.0,3,2000,3.0,6
0,26.0,155.0,58.0,3,2016,3.0,23
1,32.0,195.0,100.0,3,2000,3.0,30
1,20.0,164.0,62.0,3,2008,3.0,21
1,24.0,164.0,62.0,3,2012,2.0,21
1,28.0,164.0,62.0,3,2016,1.0,21
0,33.0,170.0,60.0,3,2016,2.0,42
1,23.0,184.0,83.0,3,2012,1.0,23
1,27.0,184.0,83.0,3,2016,3.0,23
1,27.0,184.0,64.0,3,2002,2.0,36
1,27.0,184.0,64.0,3,2002,1.0,36
0,19.0,178.0,66.0,3,2000,3.0,40
0,22.0,178.0,66.0,3,2004,3.0,40
1,26.0,207.0,120.0,3,2016,1.0,2
1,27.0,201.0,126.0,3,2012,1.0,2
1,25.0,172.0,64.0,3,2016,3.0,9
0,26.0,172.0,63.0,3,2016,3.0,23
1,20.0,183.0,81.0,3,2008,1.0,23
1,24.0,183.0,81.0,3,2012,1.0,23
1,28.0,183.0,81.0,3,2016,3.0,23
1,19.0,180.0,77.0,3,2008,2.0,14
1,27.0,180.0,77.0,3,2016,3.0,14
0,30.0,168.0,56.0,3,2010,3.0,7
0,30.0,168.0,56.0,3,2010,3.0,7
0,21.0,180.0,70.0,3,2004,2.0,16
0,25.0,180.0,70.0,3,2008,1.0,16
0,29.0,180.0,70.0,3,2012,2.0,16
0,28.0,175.0,85.0,3,2012,3.0,2
1,26.0,185.0,80.0,3,2016,3.0,32
1,31.0,194.0,99.0,3,2016,3.0,22
1,29.0,168.0,62.0,3,2000,3.0,14
0,24.0,159.0,49.0,3,2002,1.0,7
0,24.0,159.0,49.0,3,2002,1.0,7
0,28.0,159.0,49.0,3,2006,2.0,7
0,32.0,159.0,49.0,3,2010,3.0,7
0,27.0,168.0,56.0,3,2002,1.0,11
0,26.0,175.0,68.0,3,2016,1.0,18
1,24.0,203.0,100.0,3,2004,2.0,22
1,23.0,177.0,75.0,3,2004,2.0,10
0,24.0,167.0,70.0,3,2016,2.0,10
0,25.0,175.0,61.0,3,2014,3.0,11
0,26.0,180.0,71.0,3,2002,3.0,8
1,19.0,180.0,76.0,3,2016,3.0,23
1,23.0,179.0,64.0,3,2002,2.0,28
1,27.0,179.0,64.0,3,2006,2.0,28
1,27.0,179.0,64.0,3,2006,1.0,28
1,27.0,179.0,64.0,3,2006,3.0,28
0,21.0,170.0,62.0,3,2000,3.0,18
0,25.0,170.0,62.0,3,2004,3.0,18
0,29.0,170.0,62.0,3,2008,3.0,18
1,18.0,177.0,57.0,3,2002,1.0,36
1,29.0,197.0,95.0,3,2012,3.0,10
1,33.0,197.0,95.0,3,2016,1.0,10
0,25.0,160.0,56.0,3,2000,3.0,18
0,25.0,182.0,78.0,3,2010,1.0,0
0,25.0,182.0,78.0,3,2010,1.0,0
0,29.0,182.0,78.0,3,2014,2.0,0
0,29.0,182.0,78.0,3,2014,1.0,0
1,22.0,173.0,64.0,3,2002,2.0,28
1,21.0,192.0,90.0,3,2008,1.0,10
1,25.0,192.0,90.0,3,2012,3.0,10
1,22.0,183.0,78.0,3,2012,3.0,2
0,33.0,181.0,68.0,3,2002,2.0,8
1,29.0,185.0,92.0,3,2006,1.0,8
1,23.0,191.0,76.0,3,2016,2.0,18
0,26.0,172.0,60.0,3,2010,3.0,35
0,22.0,178.0,76.0,3,2006,3.0,26
0,26.0,178.0,76.0,3,2010,1.0,26
0,30.0,178.0,76.0,3,2014,2.0,26
1,30.0,174.0,82.5,3,2000,2.0,49
0,27.0,177.0,72.0,3,2008,2.0,30
0,25.0,163.0,54.0,3,2016,1.0,18
1,25.0,184.0,80.0,3,2004,2.0,10
1,29.0,184.0,80.0,3,2008,1.0,10
1,33.0,184.0,80.0,3,2012,3.0,10
1,28.0,202.0,105.0,3,2004,2.0,22
0,27.0,164.0,55.0,3,2016,1.0,18
1,29.0,193.0,95.0,3,2016,3.0,23
1,23.0,194.0,93.0,3,2016,2.0,30
1,27.0,185.0,89.0,3,2004,2.0,22
1,26.0,207.0,120.0,3,2016,3.0,2
1,24.0,193.0,100.0,3,2012,1.0,30
1,28.0,193.0,100.0,3,2016,2.0,30
0,27.0,180.0,72.0,3,2000,3.0,18
0,31.0,180.0,72.0,3,2004,3.0,18
1,29.0,176.0,68.0,3,2012,3.0,16
1,29.0,168.0,70.0,3,2012,1.0,15
1,29.0,168.0,70.0,3,2012,1.0,15
1,34.0,168.0,70.0,3,2016,1.0,15
1,34.0,168.0,70.0,3,2016,2.0,15
1,28.0,179.0,80.0,3,2016,1.0,33
1,25.0,190.0,100.0,3,2004,3.0,25
0,33.0,158.0,55.0,3,2016,2.0,33
0,28.0,175.0,65.0,3,2014,2.0,37
